;Date_Time;Species;Ind;Rec;TRJ;Exp;Session;GS;Sex;ExT;Traj_num;temp;RH;c;ta_mic;t_emit;Raw_X;Raw_Y;Raw_Z;Int01_X;Int01_Y;Int01_Z;Int01_angle2mic;Int01_speed;Int01_vel2mic;distB2Mic;dur_Th12;dur_E12;FS_Th12;FS_E12;F_MAmp_Th12;F_MAmp_E12;PF_Th12;PF_E12;FE_Th12;FE_E12;LF12_Th12;LF12_E12;HF12_Th12;HF12_E12;peSL_dB_Th12;peSL_dB_E12;rmsSL_Th12;rmsSL_E12;SNR_Th12;SNR_E12;rmsSL_Th12_10cm;rmsSL_E12_10cm;E1;E2;BW;Harmonic;Q_0.75;Q_0.9;PC;Mean_dur_E12;Mean_PF_E12;Mean_LF12_E12;Mean_rmsSL_E12;AAFp;AAmeanFp;AALoF12;AAmeanLoF12;RHfix;thrDur;avrgDD;realDD2;realDD;frqDD;rmsDD;durDD;durDD2;TG
379;4/5/2019 23:24;M.keaysi;41;1;1;1;2019-05-04_002;M.keaysi;M;21;2;21.2;93.2;345.5;3.7111;3.7082;-0.17;0.9;1.53;-0.17;0.9;1.53;43.59;4.06;2.94;1;1.6;1.1;105.85;96.18;81.4;81.4;76.25;80.75;68.92;72.85;66750;67750;104500;99500;92.8;92.8;86.1;87.3;15.52;16.25;106.1;107.3;108.1412;107.7139;31.75;1st;107.3;107.3;Si;1.928571429;73.71428571;61928.57143;91.37142857;-3.408580442;-3.005086139;-2.664985356;-2.335755783;real;24.86017434;0.81;0.52;0.66;0.79;0.67;0.77;0.65;30
380;4/5/2019 23:24;M.keaysi;41;1;2;1;2019-05-04_002;M.keaysi;M;21;2;21.2;93.2;345.5;7.7252;7.7216;-0.52;1;1.63;-0.52;1;1.63;43.81;4.08;2.93;1.23;3.1;2.4;107.3;98.58;80.53;80.53;81.75;81.75;64;63.97;58500;59250;107250;102000;94.5;94.5;86.8;87.6;15.52;16.25;106.8;107.6;111.7136;111.4021;42.75;1st;106.775;107.27;Si;1.928571429;73.71428571;61928.57143;91.37142857;-3.466089418;-3.005086139;-2.185604277;-2.335755783;real;18.10698905;0.81;0.72;0.66;0.78;0.68;0.83;0.88;30
381;4/5/2019 23:25;M.keaysi;41;4;2;1;2019-05-04_002;M.keaysi;M;21;2;21.2;93.2;345.5;8.2135;8.2104;0.18;0.99;1.51;0.18;0.99;1.51;36.94;3.79;3.02;1.07;2.7;2.2;97.31;93.5;82.35;82.35;63.5;63.5;62;62.25;56250;56500;98500;96500;92.2;92.2;85.2;85.7;12.22;12.45;105.2;105.7;109.5136;109.1242;40;1st;105.7;105.7;Si;1.928571429;73.71428571;61928.57143;91.37142857;-2.424281396;-3.005086139;-2.032629155;-2.335755783;real;18.86017434;0.81;0.68;0.65;0.85;0.62;0.82;0.85;30
382;4/5/2019 23:25;M.keaysi;41;5;1;1;2019-05-04_002;M.keaysi;M;21;1;21.2;93.2;345.5;2.5661;2.5607;0.54;1.77;1.25;0.54;1.77;1.25;13.62;3.79;3.6;1.85;2.7;2;116.5;106.14;93;93;74.5;74.5;63.79;66.01;60000;62000;115000;108250;101.8;101.8;95.8;96.7;13.27;14.32;115.8;116.7;120.1136;119.7103;46.25;1st;114.45;115.8;Si;1.928571429;73.71428571;61928.57143;91.37142857;-3.05003979;-3.005086139;-2.33977319;-2.335755783;real;19.68519548;0.81;1.03;1.02;0.81;1.02;0.81;0.82;30
383;4/5/2019 23:25;M.keaysi;41;6;1;1;2019-05-04_002;M.keaysi;M;21;3;21.2;93.2;345.5;1.0089;1.0053;0.45;1.15;1.08;0.45;1.15;1.08;32.23;3.92;3.32;1.24;3.2;2.5;111.65;99;80.62;80.62;65;66;62.5;62.75;57000;57500;109750;102250;94.8;94.8;88.4;89.1;17.43;18.21;108.4;109.1;113.4515;113.0794;44.75;1st;109.1;109.1;Si;1.928571429;73.71428571;61928.57143;91.37142857;-2.565670006;-3.005086139;-2.088101373;-2.335755783;real;17.75362691;0.81;0.84;0.75;0.84;0.73;0.84;0.9;30
384;4/5/2019 23:25;M.keaysi;41;6;2;1;2019-05-04_002;M.keaysi;M;21;3;21.2;93.2;345.5;4.5655;4.5603;-0.37;1.74;1.17;-0.37;1.74;1.17;10.33;4.06;4;1.78;2.3;1.7;113.4;102.16;73.84;73.84;74.75;75;64.74;68.5;62500;65000;111500;104000;99.7;99.7;94;94.8;17.43;18.21;114;114.8;117.6173;117.1045;39;1st;112.075;113.71;Si;1.928571429;73.71428571;61928.57143;91.37142857;-3.078661975;-3.005086139;-2.509039937;-2.335755783;real;21.091987;0.81;0.89;0.94;0.81;0.94;0.8;0.77;30
385;4/5/2019 23:25;M.keaysi;41;6;3;1;2019-05-04_002;M.keaysi;M;21;3;21.2;93.2;345.5;9.4505;9.4459;0.12;1.55;1.31;0.12;1.55;1.31;14.7;3.63;3.5;1.56;2.2;1.6;114.7;105.16;73.91;73.91;74.25;74.5;65.57;69.51;63250;65500;112750;105500;103.9;103.9;97.5;98.4;17.43;18.21;117.5;118.4;120.9242;120.4412;40;1st;116.275;117.55;Si;1.928571429;73.71428571;61928.57143;91.37142857;-3.05003979;-3.005086139;-2.537343218;-2.335755783;real;21.61676405;0.81;1.02;1.1;0.81;1.1;0.8;0.75;30
386;4/5/2019 23:29;E.brasiliensis;42;2;1;1;2019-05-04_003;E.brasiliensis;H;21;1;21.2;94.2;345.5;0.2758;0.2721;0.51;1.14;1.13;0.51;1.14;1.13;11.66;3.29;3.2;1.25;1.8;1.4;78.02;72.17;67.18;67.18;64.5;63.75;68.2;74.35;35000;35750;114750;114000;92;92;87.3;87.9;28.86;29.55;107.3;107.9;109.8527;109.3613;78.25;1st;107.225;107.63;Si;1.6;62.75;35583.33333;87.9;-2.433364931;-2.376778566;-0.949332714;-0.941583647;real;21.15587047;0.72;0.68;0.72;0.72;0.72;0.71;0.68;30
387;4/5/2019 23:30;E.brasiliensis;42;4;1;1;2019-05-04_003;E.brasiliensis;H;21;1;21;94.3;345.4;0.0572;0.0513;-0.2;2;1.48;-0.2;2;1.48;30.2;3.36;2.91;2.04;2.4;2;78;72.5;62.57;62.57;74.25;62.75;70.31;74.47;35250;35000;114000;114500;95.4;95.4;90.4;90.7;27.49;28.61;110.4;110.7;114.2021;113.7103;79.5;1st;110.4;110.58;Si;1.6;62.75;35583.33333;87.9;-2.376246209;-2.376246209;-0.918024566;-0.945009942;real;18.06843143;0.72;0.9;0.82;0.72;0.82;0.74;0.79;30
388;4/5/2019 23:34;E.brasiliensis;42;8;1;1;2019-05-04_003;E.brasiliensis;H;21;1;21;95.3;345.4;8.5553;8.5492;0.33;1.95;1.87;0.33;1.95;1.87;19.01;4.13;3.9;2.11;1.9;1.4;79.43;71.84;61.95;61.95;61.75;61.75;72.96;76.07;35000;36000;113250;112750;90;90;84.5;85.1;29.53;30.61;104.5;105.1;107.2875;106.5613;76.75;1st;102.8;104.18;Si;1.6;62.75;35583.33333;87.9;-2.314797179;-2.371119895;-0.958749385;-0.939385475;real;21.15587047;0.72;0.6;0.63;0.72;0.63;0.71;0.68;30
389;5/5/2019 0:08;M.keaysi;40;1;1;2;2019-05-04_004;M.keaysi;H;23;1;22;100;346.1;0.261;0.2552;0.29;2;0.86;0.29;2;0.86;14.61;4.69;4.7;2.04;2.4;1.7;117.14;106.93;72;72;71;71;58.74;62.48;56500;59500;116250;109500;104.9;104.9;98.7;99.6;23.86;25.43;118.7;119.6;122.5021;121.9045;50;1st;117.2;118.28;Si;1.475;74.59375;60062.5;96.5375;-2.825805278;-3.042458038;-2.147957311;-2.180407498;real;18.77108125;1.01;1.24;1.18;1.03;1.15;1.03;1.07;30
390;5/5/2019 0:08;M.keaysi;40;2;1;2;2019-05-04_004;M.keaysi;H;23;1;22;100;346.1;1.9907;1.9823;-0.53;2.78;1.84;-0.53;2.78;1.84;17.52;5.24;5;2.92;2.3;1.8;116.42;106.21;73.39;73.39;74;74;59.75;61.98;56250;58250;115750;109500;104.3;104.3;97.8;98.5;21.67;22.62;117.8;118.5;121.4173;121.0527;51.25;1st;117.3;118.02;Si;1.475;74.59375;60062.5;96.5375;-3.006542077;-3.042458038;-2.076168452;-2.180407498;real;18.27630829;1.01;1.19;1.11;1.02;1.1;1.04;1.09;30
391;5/5/2019 0:08;M.keaysi;40;4;1;2;2019-05-04_004;M.keaysi;H;23;1;22;100;346.1;4.1786;4.1705;-0.51;2.65;1.96;-0.51;2.65;1.96;20.08;5.43;5.11;2.82;2.2;1.6;117.18;105.2;73.34;73.34;74.25;74.25;59.52;61.75;56000;57750;116000;107750;102.5;102.5;95.9;96.8;28.41;29.66;115.9;116.8;119.3242;118.8412;50;1st;116.3;116.6;Si;1.475;74.59375;60062.5;96.5375;-3.021659056;-3.042458038;-2.047582642;-2.180407498;real;19.2958583;1.01;1.06;1.03;1.02;1.03;1.02;1.05;30
392;5/5/2019 0:12;M.keaysi;41;1;1;2;2019-05-04_005;M.keaysi;M;23;4;22.2;99.3;346.2;1.228;1.2225;0.89;1.68;1.15;0.89;1.68;1.15;11.8;3.35;3.3;1.9;3.2;2.3;116.14;105.83;73.01;73.01;72.25;72.25;62.74;63.9;58000;60000;115250;109250;96.3;96.3;89.7;90.8;21.62;22.63;109.7;110.8;114.7515;114.4173;49.25;1st;108.4;109.84;Si;1.928571429;73.71428571;61928.57143;91.37142857;-2.905172018;-2.993812868;-2.178664556;-2.290854251;real;18.47539231;0.81;0.85;0.8;0.82;0.79;0.83;0.87;30
393;5/5/2019 0:12;M.keaysi;41;1;2;2;2019-05-04_005;M.keaysi;M;23;4;22.2;99.3;346.2;4.8092;4.8073;-0.38;0.46;1.45;-0.38;0.46;1.45;39.6;2.76;2.12;0.67;2.7;2.1;98.25;93.25;80.87;80.87;81;81;62.5;63;56750;57250;99750;96750;86.7;86.7;78.9;79.5;21.62;22.63;98.9;99.5;103.2136;102.7222;39.5;1st;99.5;99.5;Si;1.928571429;73.71428571;61928.57143;91.37142857;-3.438821162;-2.993812868;-2.020515431;-2.290854251;real;19.26285951;0.81;0.47;0.45;0.79;0.46;0.82;0.84;30
394;5/5/2019 0:12;M.keaysi;41;1;3;2;2019-05-04_005;M.keaysi;M;23;4;22.2;99.3;346.2;6.7291;6.7254;-0.94;0.75;1.55;-0.94;0.75;1.55;52.8;2.85;1.72;1.27;3;2.3;112.91;101.6;80.5;80.5;64.75;65;63;63.25;57500;57750;109500;103250;90.9;90.9;84.7;85.4;21.62;22.63;104.7;105.4;109.4712;109.0173;45.5;1st;103.85;104.78;Si;1.928571429;73.71428571;61928.57143;91.37142857;-2.471429596;-2.993812868;-2.04909844;-2.290854251;real;18.47539231;0.81;0.68;0.63;0.84;0.61;0.83;0.87;30
395;5/5/2019 0:12;M.keaysi;41;1;4;2;2019-05-04_005;M.keaysi;M;23;4;22.2;99.3;346.2;14.0081;14.0021;0.46;2.02;1.26;0.46;2.02;1.26;26.79;3.57;3.21;2.08;2.7;2;114;103.75;74.12;74.12;74;74;63.24;66.03;60000;62000;112750;105250;98.5;98.5;91.6;92.5;21.62;22.63;111.6;112.5;115.9136;115.5103;43.25;1st;109.7;111.38;Si;1.928571429;73.71428571;61928.57143;91.37142857;-3.011143299;-2.993812868;-2.295028064;-2.290854251;real;19.68519548;0.81;0.86;0.85;0.81;0.85;0.82;0.82;30
396;5/5/2019 0:13;M.keaysi;41;2;1;2;2019-05-04_005;M.keaysi;M;23;2;22.2;99.3;346.2;0.2768;0.273;-0.34;1.16;1.61;-0.34;1.16;1.61;25.16;3.32;3.01;1.3;3.2;2.3;112.65;98.74;81.59;81.59;64.5;65;62.75;63;57000;57500;109750;101750;94.2;94.2;87.5;88.4;29.05;29.82;107.5;108.4;112.5515;112.0173;44.25;1st;108.4;108.4;Si;1.928571429;73.71428571;61928.57143;91.37142857;-2.471429596;-2.993812868;-2.034797004;-2.290854251;real;18.47539231;0.81;0.79;0.73;0.84;0.71;0.83;0.87;30
397;5/5/2019 0:13;M.keaysi;41;2;2;2;2019-05-04_005;M.keaysi;M;23;2;22.2;99.3;346.2;4.4791;4.4751;-0.37;1.27;1.61;-0.37;1.27;1.61;48.79;3.39;2.22;1.41;3.1;2.4;111.85;102.75;92.5;92.5;64.25;64.75;62.27;62.5;56750;57000;110250;104500;94.7;94.7;88.4;89;29.05;29.82;108.4;109;113.3136;112.8021;47.5;1st;108.75;108.9;Si;1.928571429;73.71428571;61928.57143;91.37142857;-2.456651302;-2.993812868;-2.006253976;-2.290854251;real;18.10698905;0.81;0.83;0.76;0.85;0.73;0.83;0.88;30
398;5/5/2019 0:13;M.keaysi;41;5;1;2;2019-05-04_005;M.keaysi;M;23;2;22.2;99.4;346.2;3.9881;3.9825;0.53;1.88;1.12;0.53;1.88;1.12;7.32;3.03;3;1.95;3;2.1;107.61;96.53;73.76;73.76;74.5;74.5;63.5;64.24;59000;61000;104750;100750;101.9;101.9;95.2;96.3;33.55;34.5;115.2;116.3;119.9712;119.5222;39.75;1st;114.125;115.3;Si;1.928571429;73.71428571;61928.57143;91.37142857;-3.040984371;-2.993284157;-2.236014978;-2.290162535;real;19.26285951;0.81;1.04;1;0.81;1.01;0.82;0.84;30
399;5/5/2019 0:13;M.keaysi;41;5;2;2;2019-05-04_005;M.keaysi;M;23;2;22.2;99.4;346.2;8.1576;8.153;0.63;1.42;1.22;0.63;1.42;1.22;18.81;3.22;3;1.56;2.6;1.9;113.25;102.08;73.9;73.9;73.25;73.25;63.25;65.78;60000;61750;110750;102500;102.7;102.7;95.8;96.7;33.55;34.5;115.8;116.7;119.9497;119.4875;40.75;1st;115.2;116.1;Si;1.928571429;73.71428571;61928.57143;91.37142857;-2.965137129;-2.993284157;-2.27973223;-2.290162535;real;20.12919897;0.81;1.02;1.03;0.81;1.03;0.81;0.81;30
400;5/5/2019 0:16;E.brasiliensis;42;5;1;2;2019-05-04_006;E.brasiliensis;H;23;1;22.2;99.2;346.2;5.6573;5.6497;0.79;2.48;1.46;0.79;2.48;1.46;17.73;5.04;4.8;2.62;2.5;2.1;78.49;73.3;63.33;63.33;74.5;63.5;71.25;74.75;35000;35000;116750;116750;91.7;91.7;86.3;86.6;26.56;27.02;106.3;106.6;110.2794;109.8222;81.75;1st;105.3;106.08;Si;1.6;62.75;35583.33333;87.9;-2.38364441;-2.339613801;-0.867224685;-0.893452132;real;17.64609546;0.72;0.76;0.68;0.72;0.68;0.75;0.81;30
401;5/5/2019 0:40;M.keaysi;40;2;1;3;2019-05-04_007;M.keaysi;H;24;2;23.4;98.2;346.9;0.2594;0.2532;0.21;2.12;0.87;0.21;2.12;0.87;4.78;4.21;4.2;2.15;2.5;1.8;120.67;111;93.7;93.7;72.25;72.25;113;60.63;57000;58750;123750;114250;102.7;102.7;96.7;97.5;21.77;22.17;116.7;117.5;120.6794;120.0527;55.5;1st;116.7;117.18;Si;1.475;74.59375;60062.5;96.5375;-2.909205743;-3.05544367;-2.092165859;-2.169250057;real;18.27630829;1.01;1.15;1.07;1.03;1.06;1.04;1.09;30
402;5/5/2019 0:40;M.keaysi;40;2;2;3;2019-05-04_007;M.keaysi;H;24;2;23.4;98.2;346.9;3.4366;3.43;0.47;2.04;2.02;0.47;2.04;2.02;35.62;4.45;3.61;2.27;2.1;1.4;114.8;103.5;73.89;73.89;74.5;74.5;60.73;65.75;58750;63000;111750;103500;103.8;103.8;96.5;97.7;21.77;22.17;116.5;117.7;119.7222;119.1613;40.5;1st;117.2;117.5;Si;1.475;74.59375;60062.5;96.5375;-3.049574758;-3.05544367;-2.34386332;-2.169250057;real;20.45172876;1.01;1.04;1.06;1.01;1.06;1.01;0.99;30
403;5/5/2019 0:41;M.keaysi;40;3;1;3;2019-05-04_007;M.keaysi;H;24;1;23.4;98.2;346.9;1.0275;1.0202;-0.92;2.15;2.11;-0.92;2.15;2.11;17.85;5.22;5.01;2.53;1.8;1.2;115.5;103.98;74;74;74.5;74.75;62.44;68.01;61250;64250;113000;105000;101.3;101.3;95.3;96.4;22.71;24.04;115.3;116.4;117.8527;117.1918;40.75;1st;116.025;116.25;Si;1.475;74.59375;60062.5;96.5375;-3.065228651;-3.05544367;-2.418974453;-2.169250057;real;21.78608329;1.01;0.93;1.01;1.01;1.01;0.99;0.94;30
404;5/5/2019 0:44;M.keaysi;41;4;1;3;2019-05-04_008;M.keaysi;M;24;2;23.5;97.6;347;8.9813;8.9801;-0.34;0.14;1.28;-0.34;0.14;1.28;21.5;2.48;2.31;0.4;2.3;1.8;98.88;94.82;81.05;81.05;64.75;65.25;62.25;62.75;57000;57500;101000;99000;82.9;82.9;76.1;76.7;13.65;14.3;96.1;96.7;99.71728;99.25273;41.5;1st;96.7;96.7;Si;1.928571429;73.71428571;61928.57143;91.37142857;-2.482486448;-3.004096428;-2.021925245;-2.282739408;real;20.59721404;0.81;0.4;0.41;0.84;0.4;0.8;0.79;30
405;5/5/2019 0:46;E.brasiliensis;42;3;1;3;2019-05-04_009;E.brasiliensis;H;24;2;23.5;96.7;346.9;0.5815;0.577;0.11;1.52;1.07;0.11;1.52;1.07;15.63;3.22;3;1.53;2.5;2.1;77.61;70.81;63.95;63.95;61.5;61.5;70.34;75.01;34750;35250;114500;114000;94.4;94.4;89.3;89.6;28.22;29.31;109.3;109.6;113.2794;112.8222;78.75;1st;108.1;109;Si;1.6;62.75;35583.33333;87.9;-2.264342677;-2.338919683;-0.86522398;-0.880160194;real;17.64609546;0.72;0.88;0.79;0.73;0.78;0.75;0.81;30
406;5/5/2019 0:46;E.brasiliensis;42;3;2;3;2019-05-04_009;E.brasiliensis;H;24;2;23.5;96.7;346.9;3.7441;3.7376;0.25;2.14;1.83;0.25;2.14;1.83;18.6;3.84;3.4;2.26;1.9;1.5;79.19;73.14;93.62;93.62;63;63;73.75;80.64;36500;37500;114500;114250;92;92;86.6;87.4;28.22;29.31;106.6;107.4;109.3875;109.1609;76.75;1st;105.75;106.74;Si;1.6;62.75;35583.33333;87.9;-2.353891144;-2.338919683;-0.967871939;-0.880160194;real;20.55865643;0.72;0.69;0.71;0.72;0.71;0.72;0.7;30
407;25/6/2019 22:52;E.brasiliensis;43;2;1;1;2019-06-25_001;E.brasiliensis;H;21;1;20.8;99.1;345.3;3.5611;3.5565;0.17;1.55;1.54;0.17;1.55;1.54;30.37;3.24;2.81;1.61;2.3;1.9;80.12;73.56;61.07;61.07;73.25;61.75;68.25;74.04;33500;33750;105000;106250;102.1;102.1;96.2;96.5;24.8;25.64;116.2;116.5;119.8173;119.2875;72.5;1st;115;115.9;Si;1.8875;56.25;33218.75;91.25;-2.294713202;-1.986674862;-0.83989808;-0.816429601;real;19.94286336;0.87;1.09;1.09;0.85;1.12;0.87;0.88;30
408;25/6/2019 22:54;E.brasiliensis;43;4;1;1;2019-06-25_001;E.brasiliensis;H;21;2;20.7;99.5;345.3;1.5249;1.5193;0;1.91;1.38;0;1.91;1.38;26.83;3.64;3.21;1.93;2.4;2;77.39;72.55;60.8;60.8;59.25;59.25;68.5;74.25;32750;33250;83000;82750;99.1;99.1;92.6;92.9;24.72;26.43;112.6;112.9;116.4021;115.9103;49.5;1st;109.45;111.52;Si;1.8875;56.25;33218.75;91.25;-2.152436107;-1.985420388;-0.817737799;-0.816364358;real;19.49885987;0.87;0.95;0.93;0.86;0.95;0.88;0.9;30
409;25/6/2019 22:54;E.brasiliensis;43;4;2;1;2019-06-25_001;E.brasiliensis;H;21;2;20.7;99.5;345.3;4.272;4.2649;0.33;2.41;1.3;0.33;2.41;1.3;28.01;3.29;2.9;2.44;2.4;2;80.25;73.25;63.16;63.16;74;63.5;69.33;74.25;34000;33750;96000;97250;97.7;97.7;92.1;92.5;24.72;26.43;112.1;112.5;115.9021;115.5103;63.5;1st;112.5;112.5;Si;1.8875;56.25;33218.75;91.25;-2.391988011;-1.985420388;-0.839821092;-0.816364358;real;19.49885987;0.87;0.92;0.9;0.85;0.93;0.88;0.9;30
410;25/6/2019 22:54;E.brasiliensis;43;5;1;1;2019-06-25_001;E.brasiliensis;H;21;3;20.8;99.6;345.3;2.3747;2.3702;-0.59;1.35;1.63;-0.59;1.35;1.63;28.93;3.28;2.91;1.55;2;1.6;77.86;72.15;60.96;60.96;58.75;58.75;70.45;78.54;33500;34500;96000;96000;99.1;99.1;92.9;93.5;24.84;25.68;112.9;113.5;115.9103;115.5412;61.5;1st;110.4;112.26;Si;1.8875;56.25;33218.75;91.25;-2.122952295;-1.983580085;-0.870832042;-0.813951661;real;21.43042844;0.87;0.9;0.96;0.86;0.97;0.86;0.82;30
411;25/6/2019 22:54;E.brasiliensis;43;5;2;1;2019-06-25_001;E.brasiliensis;H;21;3;20.8;99.6;345.3;5.0372;5.0318;0.5;1.79;1.38;0.5;1.79;1.38;13.3;3.69;3.6;1.88;2.5;2.1;78.14;72.64;63.76;63.76;73.75;63;68.26;73.34;32750;33000;96000;97000;96.7;96.7;91;91.3;24.84;25.68;111;111.3;114.9794;114.5222;64;1st;108.2;110.06;Si;1.8875;56.25;33218.75;91.25;-2.362795919;-1.983580085;-0.804374184;-0.813951661;real;19.0765239;0.87;0.89;0.85;0.85;0.88;0.89;0.91;30
412;25/6/2019 22:54;E.brasiliensis;43;5;3;1;2019-06-25_001;E.brasiliensis;H;21;3;20.8;99.6;345.3;8.1686;8.1641;0.19;1.53;1.34;0.19;1.53;1.34;18.73;3.42;3.3;1.56;2.5;2.1;78.89;72.35;62.15;62.15;73.5;61.75;68.45;73.32;32500;32750;94750;96000;97.1;97.1;91.2;91.5;24.84;25.68;111.2;111.5;115.1794;114.7222;63.25;1st;109.95;110.88;Si;1.8875;56.25;33218.75;91.25;-2.291917681;-1.983580085;-0.79347741;-0.813951661;real;19.0765239;0.87;0.9;0.86;0.85;0.88;0.89;0.91;30
413;25/6/2019 22:55;E.brasiliensis;43;7;1;1;2019-06-25_001;E.brasiliensis;H;21;2;20.8;99.6;345.3;1.7868;1.7825;0.18;1.46;1.04;0.18;1.46;1.04;10.45;3.65;3.6;1.47;2.6;2;79.31;71.65;57.85;57.85;41.75;42;68.45;73.5;32000;32750;111250;110250;93.5;93.5;88.6;89.1;24.22;26.07;108.6;109.1;112.7497;112.1103;77.5;1st;106.15;107.92;Si;1.8875;56.25;33218.75;91.25;-1.227503378;-1.983580085;-0.79347741;-0.813951661;real;19.49885987;0.87;0.86;0.84;0.94;0.79;0.88;0.9;30
414;25/6/2019 22:55;E.brasiliensis;43;7;2;1;2019-06-25_001;E.brasiliensis;H;21;2;20.8;99.6;345.3;5.889;5.8868;-0.16;0.72;1.35;-0.16;0.72;1.35;33;2.63;2.21;0.77;2;1.4;73.5;60.54;105.96;105.96;40;40;34.5;73.82;31250;32000;121750;121750;86.8;86.8;81.7;82.7;24.22;26.07;101.7;102.7;104.7103;104.1613;89.75;1st;102.7;102.7;Si;1.8875;56.25;33218.75;91.25;-1.12881383;-1.983580085;-0.761105199;-0.813951661;real;22.5862989;0.87;0.52;0.6;0.94;0.57;0.85;0.77;30
415;25/6/2019 23:10;M.nigricans;45;3;1;1;2019-06-25_003;M.group;M;21;2;20.8;100;345.3;4.5632;4.5585;0.53;1.37;1.73;0.53;1.37;1.73;35.02;3.22;2.61;1.59;2.3;1.7;116.13;107.23;73.54;73.54;74.25;74.25;60.75;63.22;57500;59500;115000;108750;104.9;104.9;98.1;99;21.5;22.98;118.1;119;121.7173;121.3045;49.25;1st;118.3;118.72;Si;1.86;73;59250;98.62;-3.008441011;-2.935813821;-2.162666322;-2.148616605;real;20.77860725;1.12;1.09;1.13;1.11;1.14;1.11;1.08;30
416;25/6/2019 23:10;M.nigricans;45;3;2;1;2019-06-25_003;M.group;M;21;2;20.8;100;345.3;8.4745;8.4683;-0.55;1.95;1.83;-0.55;1.95;1.83;32.22;3.44;2.91;2.14;2.6;1.9;115.43;106.07;73.25;73.25;74;74;60.74;62.73;57000;58500;114500;108750;103;103;96.1;97;21.5;22.98;116.1;117;120.2497;119.7875;50.25;1st;116.6;116.84;Si;1.86;73;59250;98.62;-2.993905366;-2.935813821;-2.106546169;-2.148616605;real;19.81581922;1.12;1.05;1.04;1.11;1.04;1.12;1.13;30
417;25/6/2019 23:10;M.nigricans;45;5;1;1;2019-06-25_003;M.group;M;21;1;20.7;100;345.3;4.6847;4.678;-0.71;2.12;1.71;-0.71;2.12;1.71;25.75;3.45;3.1;2.31;2.5;1.9;117;108.07;73.26;73.26;72.5;72.75;61.99;64.02;58000;59500;116000;110750;104.5;104.5;97.8;98.5;29.36;30.28;117.8;118.5;121.7794;121.2875;51.25;1st;115.25;116.95;Si;1.86;73;59250;98.62;-2.91993213;-2.934391582;-2.16353245;-2.149515482;real;19.81581922;1.12;1.12;1.11;1.12;1.11;1.12;1.13;30
418;25/6/2019 23:11;M.nigricans;45;7;1;1;2019-06-25_003;M.group;M;21;2;20.7;100;345.3;1.1066;1.0985;0.96;2.64;0.93;0.96;2.64;0.93;14.37;2.94;3.1;2.82;2.5;1.8;119.25;107.62;79.96;79.96;71.25;71.25;61.46;63.24;57250;59500;116750;110250;104.7;104.7;98.6;99.6;16.07;16.55;118.6;119.6;122.5794;122.1527;50.75;1st;118.65;119.36;Si;1.86;73;59250;98.62;-2.833286366;-2.934391582;-2.16353245;-2.149515482;real;20.28383429;1.12;1.16;1.18;1.13;1.17;1.11;1.11;30
419;25/6/2019 23:11;M.nigricans;45;7;2;1;2019-06-25_003;M.group;M;21;2;20.7;100;345.3;5.0908;5.0841;-0.24;2.24;1.67;-0.24;2.24;1.67;27.87;3.63;3.21;2.32;2.6;2;115.5;105.56;73.18;73.18;72.75;72.75;61.49;63.25;57750;59250;115000;108000;105.7;105.7;98.2;99;16.07;16.55;118.2;119;122.3497;122.0103;48.75;1st;112.8;116.52;Si;1.86;73;59250;98.62;-2.91993213;-2.934391582;-2.149515482;-2.149515482;real;19.37181573;1.12;1.17;1.14;1.12;1.14;1.13;1.15;30
420;25/6/2019 23:49;E.brasiliensis;43;1;1;2;2019-06-25_004;E.brasiliensis;H;23;3;22.4;100;346.3;2.5825;2.5779;0.18;1.58;1.31;0.18;1.58;1.31;26.43;4.26;3.81;1.6;2.9;2.2;78.13;66.25;39.5;39.5;40.25;40.5;34.25;36.52;31500;32250;110250;87000;92.8;92.8;87.6;88.3;21.89;22.99;107.6;108.3;112.224;111.7242;54.75;1st;108.3;108.3;Si;1.8875;56.25;33218.75;91.25;-1.115601662;-1.954643294;-0.740005708;-0.781139308;real;18.67383872;0.88;0.87;0.81;0.95;0.76;0.89;0.93;30
421;25/6/2019 23:49;E.brasiliensis;43;1;2;2;2019-06-25_004;E.brasiliensis;H;23;3;22.4;100;346.3;5.0518;5.0474;-0.04;1.49;1.25;-0.04;1.49;1.25;19.04;3.95;3.71;1.5;3;2.4;75.25;67.55;61.97;61.97;40;40.5;30.93;72.32;31000;31750;82250;82250;93.8;93.8;88.4;88.9;21.89;22.99;108.4;108.9;113.1712;112.7021;50.5;1st;107.875;108.49;Si;1.8875;56.25;33218.75;91.25;-1.115601662;-1.954643294;-0.719114304;-0.781139308;real;17.92065343;0.88;0.93;0.84;0.95;0.78;0.91;0.97;30
422;25/6/2019 23:49;E.brasiliensis;43;1;3;2;2019-06-25_004;E.brasiliensis;H;23;3;22.4;100;346.3;7.6548;7.6507;0.43;1.33;1.06;0.43;1.33;1.06;17.25;3.46;3.3;1.4;2.5;1.9;75.39;67.79;58.65;58.65;40.5;40.75;34.5;36.73;31750;32500;102500;102500;88.7;88.7;83.6;84.3;21.89;22.99;103.6;104.3;107.5794;107.0875;70;1st;104.3;104.3;Si;1.8875;56.25;33218.75;91.25;-1.127805847;-1.954643294;-0.750538549;-0.781139308;real;19.94286336;0.88;0.66;0.66;0.94;0.62;0.88;0.88;30
